image,class_id,class_name,conf,x1,y1,x2,y2
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,0,price,0.9004,1761.9,1562.4,1926.0,1640.4
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,0,price,0.8972,1023.4,1563.2,1152.6,1639.9
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,1,product_text,0.8955,1213.3,1125.7,1370.9,1209.9
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,0,price,0.8825,1403.9,1990.1,1536.7,2067.4
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,1,product_text,0.8802,437.5,1988.9,617.3,2069.1
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,1,product_text,0.8787,828.4,1987.6,1001.0,2069.8
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,1,product_text,0.8624,104.1,1138.2,231.9,1195.7
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,1,product_text,0.8612,1600.2,1990.3,1754.6,2048.6
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,1,product_text,0.8593,98.6,1999.7,231.9,2054.7
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,1,product_text,0.8545,454.4,1562.4,616.7,1620.4
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,1,product_text,0.8454,1197.9,1988.5,1371.7,2044.7
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,1,product_text,0.8402,871.8,1131.1,998.7,1188.5
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,1,product_text,0.8268,1612.2,1558.0,1756.4,1616.1
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,1,product_text,0.8213,1629.3,1131.8,1756.4,1188.2
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,1,product_text,0.7866,114.7,1566.4,232.0,1621.1
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,0,price,0.9382,1716.4,1717.0,1928.1,1792.8
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,0,price,0.9212,1025.8,1324.1,1152.0,1397.5
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,0,price,0.9158,637.2,1321.6,777.0,1395.9
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,0,price,0.9144,239.6,534.2,405.3,606.6
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,0,price,0.9139,1760.4,1321.8,1923.9,1396.1
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,1,product_text,0.9128,62.2,924.3,231.8,1006.8
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,0,price,0.9107,1378.9,534.3,1545.2,606.8
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,0,price,0.9066,1406.1,1716.5,1533.1,1792.3
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,0,price,0.9052,1007.8,915.5,1139.5,990.8
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,0,price,0.9052,618.7,535.0,782.2,606.4
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,0,price,0.9051,1762.2,534.4,1925.0,606.2
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,0,price,0.9034,643.4,1716.9,775.7,1792.9
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,0,price,0.9032,1002.6,1717.9,1164.0,1792.4
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,0,price,0.9016,1403.2,926.9,1530.2,1001.9
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,0,price,0.9008,259.3,1716.7,389.9,1792.6
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,0,price,0.9005,256.8,926.9,386.3,1002.5
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,0,price,0.8995,265.1,1320.5,395.9,1395.2
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,1,product_text,0.8981,77.6,1319.8,231.9,1397.0
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,1,product_text,0.8951,799.5,1696.8,993.6,1801.4
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,0,price,0.8947,1787.8,927.2,1912.6,1002.7
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,0,price,0.8944,1405.9,1321.2,1530.7,1395.9
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,1,product_text,0.8855,834.7,1330.3,992.6,1384.5
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,0,price,0.8839,636.5,927.3,767.2,1003.8
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,1,product_text,0.8823,1576.8,1321.4,1754.5,1400.1
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,1,product_text,0.8771,73.3,1717.6,230.6,1797.4
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,1,product_text,0.8768,1786.7,1456.2,1901.2,1608.8
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,1,product_text,0.8739,1615.7,922.4,1755.6,999.8
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,1,product_text,0.8717,437.6,1720.6,613.4,1778.3
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,1,product_text,0.8679,1227.7,530.4,1371.7,608.1
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,1,product_text,0.8666,1585.6,545.0,1749.4,597.5
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,1,product_text,0.8634,449.9,930.8,611.6,985.6
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,1,product_text,0.8630,1199.3,1332.3,1371.2,1387.1
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,1,product_text,0.8593,1226.3,931.4,1372.8,987.1
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,1,product_text,0.8581,1245.0,1733.2,1369.9,1786.0
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,1,product_text,0.8519,462.6,541.4,611.3,594.7
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,1,product_text,0.8501,100.4,533.2,231.3,586.2
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,1,product_text,0.8004,866.4,901.4,980.4,984.0
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,1,product_text,0.7919,476.9,1332.8,612.3,1388.4
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,0,price,0.9225,1379.7,1137.0,1548.2,1213.6
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,0,price,0.9203,1760.6,1562.1,1926.4,1638.7
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,0,price,0.9179,1003.4,1137.8,1169.7,1214.5
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,0,price,0.9168,1761.2,1134.6,1927.6,1213.3
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,1,product_text,0.9146,1216.2,1130.7,1371.5,1214.0
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,0,price,0.9144,259.8,1563.0,398.7,1640.6
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,0,price,0.9142,246.1,1137.7,412.1,1213.0
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,1,product_text,0.9142,1204.7,1563.3,1368.7,1644.1
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,0,price,0.9130,1002.1,1991.3,1169.1,2070.6
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,0,price,0.9126,626.1,1137.9,792.9,1213.0
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,0,price,0.9102,1380.2,1563.7,1545.0,1640.9
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,0,price,0.9102,625.1,1992.0,790.0,2068.5
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,0,price,0.9037,622.8,1563.7,789.7,1640.4
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,1,product_text,0.9035,54.2,1563.9,231.5,1646.2
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,0,price,0.9034,247.2,1991.3,410.1,2066.8
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,0,price,0.9020,1399.7,1989.9,1533.8,2067.0
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,1,product_text,0.8987,834.0,1132.1,995.6,1217.4
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,0,price,0.8983,1003.5,1563.8,1166.9,1641.3
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,1,product_text,0.8945,839.0,1563.5,994.9,1644.4
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,1,product_text,0.8913,437.8,1989.3,618.8,2070.7
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,0,price,0.8903,1784.6,1989.0,1914.1,2066.0
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,1,product_text,0.8855,1613.6,1138.8,1747.2,1195.0
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,1,product_text,0.8764,476.8,1139.4,619.2,1220.2
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,1,product_text,0.8697,1628.8,1992.6,1755.1,2046.9
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,1,product_text,0.8677,1208.0,2000.1,1369.5,2056.2
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,1,product_text,0.8649,111.2,1143.2,237.1,1198.9
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,1,product_text,0.8640,88.5,1997.9,233.7,2056.0
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,1,product_text,0.8628,489.7,1569.3,615.3,1625.5
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,1,product_text,0.8531,844.9,1992.3,994.1,2050.9
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,1,product_text,0.8363,1620.6,1560.0,1750.1,1616.1
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9192,1761.3,533.4,1925.9,606.3
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9166,258.2,926.8,385.7,1001.8
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9157,1026.0,1323.1,1150.3,1396.9
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9147,240.9,533.2,403.0,606.5
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9142,1784.9,1321.2,1918.2,1395.6
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9140,639.0,1321.1,775.9,1395.7
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.9115,1200.7,924.2,1373.6,1002.4
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9089,618.4,534.7,782.5,606.6
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9085,1762.5,1717.9,1924.8,1791.6
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.9071,50.0,1715.4,228.7,1795.3
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9061,1002.2,533.5,1165.8,606.6
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9051,263.4,1320.9,395.3,1395.2
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.9021,1599.3,1717.5,1753.7,1795.8
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9014,1406.2,1717.7,1534.2,1792.2
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9010,1001.1,927.5,1164.7,1001.4
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9008,619.4,1717.6,781.2,1791.4
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.9004,619.9,928.6,785.0,1001.6
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.8999,1402.7,1321.9,1528.5,1395.6
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.8980,1015.8,1716.8,1141.9,1792.6
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8939,434.6,1711.0,612.6,1792.6
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.8918,1405.6,927.3,1530.5,1001.9
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.8908,1402.7,533.0,1527.3,606.3
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.8905,261.6,1717.6,390.0,1792.1
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8902,1597.2,1327.1,1756.1,1382.3
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,0,price,0.8876,1782.9,927.3,1912.4,1001.6
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8850,836.3,1716.0,989.4,1796.6
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8761,828.9,1335.7,988.7,1389.9
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8751,834.1,534.4,993.2,589.8
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8747,450.9,1325.2,611.0,1402.0
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8725,424.5,932.8,613.7,1009.9
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8693,1191.5,1724.1,1369.1,1778.4
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8678,857.4,932.9,985.5,1009.0
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8644,81.5,943.8,229.0,996.9
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8581,1199.6,528.7,1370.6,583.0
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8559,87.5,1330.6,229.5,1386.5
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8552,1605.1,929.6,1753.9,984.4
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8506,99.4,533.9,227.6,585.7
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8467,1606.8,545.5,1755.0,595.9
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8400,488.4,530.7,607.5,585.9
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.8167,1233.0,1330.7,1370.7,1385.5
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,1,product_text,0.3413,127.4,1634.9,239.4,1665.2
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.9254,55.8,1130.0,235.5,1213.2
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.9227,820.9,1993.5,1000.6,2074.6
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9212,1378.5,1137.1,1543.5,1213.2
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9196,1379.4,1991.7,1545.6,2067.6
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9172,1758.6,1135.3,1926.4,1212.6
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9170,245.4,1137.9,410.2,1212.9
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9143,1003.7,1138.0,1165.9,1214.4
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9140,626.0,1137.6,792.8,1213.0
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9118,1004.2,1991.2,1166.9,2070.6
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.9117,845.9,1136.5,998.7,1219.0
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9106,1380.2,1563.3,1544.9,1640.5
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9091,623.3,1563.6,789.7,1640.3
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.9081,453.3,1992.5,617.3,2075.3
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9056,1761.9,1989.4,1925.6,2065.7
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9047,245.5,1990.8,410.5,2066.9
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.9034,466.4,1132.2,619.2,1213.9
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9030,1783.7,1561.9,1911.8,1638.7
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9011,246.7,1563.4,410.6,1640.6
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.9008,1002.5,1563.6,1166.6,1640.3
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,0,price,0.8885,628.0,1992.2,792.2,2068.1
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.8815,1598.9,1560.9,1755.1,1638.7
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.8771,1244.9,1144.4,1373.3,1199.0
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.8674,1619.6,1139.3,1747.3,1194.6
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.8668,88.6,1998.0,233.7,2055.9
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.8550,1223.3,1984.2,1371.4,2042.4
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.8533,1594.9,2011.7,1748.9,2063.4
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.8375,486.3,1554.3,612.6,1611.7
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.8326,827.9,1567.8,999.4,1623.1
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.8037,106.6,1567.1,231.3,1621.6
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p1.png,1,product_text,0.7956,1235.7,1564.8,1368.8,1620.0
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9407,1715.7,1717.1,1926.7,1792.7
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9259,1337.2,1717.3,1545.0,1792.8
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.9185,819.2,924.3,994.8,1004.3
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9169,247.3,1717.2,390.1,1792.5
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9150,1027.4,1323.0,1151.7,1397.6
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9149,1000.4,1717.4,1166.9,1793.0
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9136,1379.5,533.8,1545.1,606.9
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9127,637.4,1320.6,775.7,1396.1
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.9116,1215.8,923.9,1374.3,1002.0
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.9089,837.7,1718.7,995.0,1800.3
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9088,1769.6,1321.3,1917.4,1397.1
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9084,1002.4,532.5,1166.7,607.2
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9051,256.3,927.1,386.4,1001.8
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.9032,419.5,1711.0,613.9,1793.0
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9031,1402.6,1321.6,1531.1,1395.4
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9031,618.7,534.7,782.5,606.4
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9025,619.4,1717.7,781.3,1791.5
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9012,1407.1,926.1,1528.4,1001.9
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9004,1000.9,927.5,1164.1,1001.3
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.9003,1777.4,532.6,1915.6,607.2
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.8996,260.2,1321.5,395.8,1395.5
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.8994,1789.8,1518.8,1913.7,1627.1
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.8953,635.1,927.2,767.0,1002.8
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.8944,269.1,532.5,392.4,606.9
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,0,price,0.8892,1783.4,925.7,1912.8,1001.5
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.8890,1605.8,525.5,1757.2,604.8
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.8867,58.6,1712.6,232.0,1768.7
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.8800,1390.0,1473.7,1507.6,1629.3
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.8725,88.1,926.0,231.7,982.2
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.8722,1602.5,1322.5,1755.5,1399.2
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.8674,1595.5,922.9,1755.8,975.5
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.8669,1227.4,1345.6,1375.4,1397.8
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.8639,99.6,1331.1,233.7,1386.1
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.8577,846.7,541.2,995.4,594.0
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.8563,1211.2,552.2,1373.1,604.7
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.8556,450.3,1339.3,611.4,1394.4
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.8522,471.6,928.4,610.3,982.1
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.8516,818.3,1320.9,993.2,1377.6
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.8461,462.5,540.8,611.5,594.7
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.8454,75.1,534.3,231.3,587.3
BRASIL ATACAREJO - JOÃO PESSOA 24.11 A 30.11_p2.png,1,product_text,0.6190,888.2,1239.9,998.4,1271.0
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,1,product_text,0.9294,828.0,1993.8,993.8,2076.2
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,0,price,0.9271,1761.5,1560.6,1925.2,1639.7
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,0,price,0.9252,1000.7,1136.5,1167.3,1214.7
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,0,price,0.9243,616.2,1135.5,786.0,1213.9
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,0,price,0.9203,1760.0,1133.7,1925.9,1213.0
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,0,price,0.9187,1380.5,1989.8,1545.4,2069.9
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,0,price,0.9182,1377.1,1135.9,1545.2,1213.1
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,0,price,0.9182,241.9,1563.1,407.7,1640.3
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,0,price,0.9172,1783.2,1987.0,1913.0,2067.4
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,0,price,0.9138,619.3,1562.7,784.3,1640.0
BRASIL ATACAREJO - JUAZEIRO DO NORTE 01.12 A 07.12_p1.png,0,price,0.9107,618.1,1990.6,783.3,2068.7
