image,product_crop,product_ocr,product_conf,product_x1,product_y1,product_x2,product_y2,price_crop,price_ocr,price_conf,price_x1,price_y1,price_x2,price_y2,price_brl,price_raw,unit
BRASIL ATACAREJO - JOÃO PESSOA 06.10 A 12.10_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 06.10 A 12.10_p2_product_text_crop495.png,Tempero Sazon 60g,0.8120,472.3,537.2,611.5,591.0,BRASIL ATACAREJO - JOÃO PESSOA 06.10 A 12.10_p2_price_crop481.png,"3,",0.9004,646.0,536.5,771.0,610.9,3.00,"3,00",g
BRASIL ATACAREJO - JOÃO PESSOA 06.10 A 12.10_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 06.10 A 12.10_p2_product_text_crop496.png,"Tigela Dup Color Sortido 8,5 litros",0.7807,848.4,1726.7,993.4,1777.9,BRASIL ATACAREJO - JOÃO PESSOA 06.10 A 12.10_p2_price_crop480.png,"9,",0.9014,1019.8,1721.1,1144.8,1795.5,9.00,"9,00",l
BRASIL ATACAREJO - JOÃO PESSOA 06.10 A 12.10_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 06.10 A 12.10_p2_product_text_crop497.png,Air Fryer Amvox Arf 1255 7 litros 110v/220v,0.7256,1186.5,1719.0,1327.3,1793.2,BRASIL ATACAREJO - JOÃO PESSOA 06.10 A 12.10_p2_price_crop480.png,"9,",0.9014,1019.8,1721.1,1144.8,1795.5,9.00,"9,00",l
BRASIL ATACAREJO - JOÃO PESSOA 06.10 A 12.10_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 06.10 A 12.10_p2_product_text_crop498.png,te EE 20: ta ] do Dada é nho,0.7071,878.0,464.0,997.2,494.6,BRASIL ATACAREJO - JOÃO PESSOA 06.10 A 12.10_p2_price_crop490.png,"7,8.",0.8887,1017.5,536.9,1152.7,610.0,7.80,"7,80",
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_product_text_crop499.png,Acém/ Pá/ Peito Bovino Congelado c/ Osso kg,0.9179,451.6,1128.9,618.5,1214.7,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_price_crop500.png,"24,80",0.9093,625.6,1136.7,795.8,1214.3,24.80,"24,80",kg
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_product_text_crop500.png,Filé de Peito de Frango Congelado kg,0.9143,1204.4,1562.8,1369.4,1645.1,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_price_crop497.png,"17,",0.9137,1380.0,1563.8,1545.6,1641.5,17.00,"17,00",kg
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_product_text_crop501.png,Coxa/ Sobrecoxa de Frango Congelada kg,0.9077,823.9,1567.3,998.8,1646.9,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_price_crop507.png,"9,80",0.8972,1023.4,1563.2,1152.6,1639.9,9.80,"9,80",kg
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_product_text_crop502.png,Costela Suína em Tiras Congelada kg,0.8955,1213.3,1125.7,1370.9,1209.9,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_price_crop494.png,"11,80",0.9252,1379.2,1136.4,1545.3,1213.6,11.80,"11,80",kg
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_product_text_crop503.png,Linguiça em Gomos p/ Churrasco Aurora kg,0.8802,437.5,1988.9,617.3,2069.1,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_price_crop503.png,"16,2",0.9037,627.9,1992.2,792.0,2068.2,16.20,"16,20",kg
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_product_text_crop504.png,Linguiça Defumada Calabresa Perdigão kg,0.8787,828.4,1987.6,1001.0,2069.8,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_price_crop498.png,"25,8",0.9127,1003.7,1990.9,1169.7,2071.6,25.80,"25,80",kg
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_product_text_crop505.png,Cupim Bovino Congelado kg,0.8624,104.1,1138.2,231.9,1195.7,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_price_crop496.png,"34,80",0.9192,245.5,1137.1,410.5,1213.1,34.80,"34,80",kg
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_product_text_crop506.png,Queijo Muçarela Peça/ Pedaço kg,0.8612,1600.2,1990.3,1754.6,2048.6,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_price_crop505.png,"28,",0.9004,1760.2,1989.1,1928.9,2066.0,28.00,"28,00",kg
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_product_text_crop507.png,Asa de Frango Congelado kg,0.8593,98.6,1999.7,231.9,2054.7,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_price_crop504.png,"12,9",0.9024,247.0,1992.1,410.7,2066.5,12.90,"12,90",kg
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_product_text_crop508.png,Jerked Beef Ponta de Agulha kg,0.8545,454.4,1562.4,616.7,1620.4,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_price_crop502.png,"35,00",0.9042,625.4,1563.7,793.1,1641.1,35.00,"35,00",kg
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_product_text_crop509.png,Salsicha p/ Hot Dog Bom Todo kg,0.8454,1197.9,1988.5,1371.7,2044.7,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_price_crop508.png,"6,8",0.8825,1403.9,1990.1,1536.7,2067.4,6.80,"6,80",kg
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_product_text_crop510.png,Fígado Bovino Congelado kg,0.8402,871.8,1131.1,998.7,1188.5,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_price_crop499.png,"10,80",0.9101,1004.5,1137.2,1165.7,1214.4,10.80,"10,80",kg
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_product_text_crop511.png,Peito de Frango Congelado kg,0.8268,1612.2,1558.0,1756.4,1616.1,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_price_crop506.png,"13,",0.9004,1761.9,1562.4,1926.0,1640.4,13.00,"13,00",kg
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_product_text_crop512.png,Carré Suíno Congelado kg,0.8213,1629.3,1131.8,1756.4,1188.2,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_price_crop495.png,"16,80",0.9238,1760.7,1134.9,1927.3,1213.0,16.80,"16,80",kg
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_product_text_crop513.png,Bacon Manta Perdigão kg,0.7866,114.7,1566.4,232.0,1621.1,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p1_price_crop501.png,"27,59",0.9056,245.6,1563.7,411.2,1640.5,27.59,"27,59",kg
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_product_text_crop514.png,Farinha de Trigo Tipo 1 Rosa Branca 1kg,0.9128,62.2,924.3,231.8,1006.8,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_price_crop523.png,,0.9005,256.8,926.9,386.3,1002.5,,,kg
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_product_text_crop515.png,Massa Espaguete Comum Bonsabor 400g,0.8981,77.6,1319.8,231.9,1397.0,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_price_crop524.png,"1,58.",0.8995,265.1,1320.5,395.9,1395.2,1.58,"1,58",g
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_product_text_crop516.png,Papel Higiênico Familiar Supremo 20m Folha Dupla Leve 12 Pague 11,0.8951,799.5,1696.8,993.6,1801.4,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_price_crop520.png,"10,89",0.9032,1002.6,1717.9,1164.0,1792.4,10.89,"10,89",l
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_product_text_crop517.png,Leite Condensado Italac Tp 3959,0.8855,834.7,1330.3,992.6,1384.5,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_price_crop510.png,,0.9212,1025.8,1324.1,1152.0,1397.5,,,l
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_product_text_crop518.png,Café Almofada Tradicional São Braz 2509,0.8823,1576.8,1321.4,1754.5,1400.1,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_price_crop513.png,"13,8",0.9139,1760.4,1321.8,1923.9,1396.1,13.80,"13,80",l
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_product_text_crop519.png,Pão de Forma Tradicional Limiar 400g,0.8771,73.3,1717.6,230.6,1797.4,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_price_crop522.png,"3,8",0.9008,259.3,1716.7,389.9,1792.6,3.80,"3,80",l
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_product_text_crop520.png,Pneu Dunlop Sp Touring 175/65R14/ 175/70R13/ 165/70R13/ R182T,0.8768,1786.7,1456.2,1901.2,1608.8,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_price_crop509.png,"278,0",0.9382,1716.4,1717.0,1928.1,1792.8,278.00,"278,00",un
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_product_text_crop521.png,Flocão de Milho Rei de Ouro 500g,0.8739,1615.7,922.4,1755.6,999.8,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_price_crop525.png,"0,8",0.8947,1787.8,927.2,1912.6,1002.7,0.80,"0,80",l
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_product_text_crop522.png,Água Mineral s/ Gás Sterbom 510m!,0.8717,437.6,1720.6,613.4,1778.3,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_price_crop519.png,"0,8",0.9034,643.4,1716.9,775.7,1792.9,0.80,"0,80",l
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_product_text_crop523.png,Farinha de Trigo Especial Rosa Branca 25kg,0.8679,1227.7,530.4,1371.7,608.1,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_price_crop514.png,"88,",0.9107,1378.9,534.3,1545.2,606.8,88.00,"88,00",kg
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_product_text_crop524.png,Mistura p/ Pão Francês Maxi 25kg,0.8666,1585.6,545.0,1749.4,597.5,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_price_crop518.png,"88,",0.9051,1762.2,534.4,1925.0,606.2,88.00,"88,00",kg
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_product_text_crop525.png,Arroz Parboilizado Rampinelli 1kg,0.8634,449.9,930.8,611.6,985.6,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_price_crop527.png,"3,8",0.8839,636.5,927.3,767.2,1003.8,3.80,"3,80",kg
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_product_text_crop526.png,Leite em Pó Integral Italac Sachê 2009,0.8630,1199.3,1332.3,1371.2,1387.1,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_price_crop526.png,"6,",0.8944,1405.9,1321.2,1530.7,1395.9,6.00,"6,00",l
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_product_text_crop527.png,Açúcar Triturado Alegre 1kg,0.8593,1226.3,931.4,1372.8,987.1,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_price_crop521.png,,0.9016,1403.2,926.9,1530.2,1001.9,,,kg
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_product_text_crop528.png,Água Sanitária Clorito 1 litro,0.8581,1245.0,1733.2,1369.9,1786.0,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_price_crop515.png,"1,8.",0.9066,1406.1,1716.5,1533.1,1792.3,1.80,"1,80",l
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_product_text_crop529.png,Margarina Deline Balde 3kg,0.8519,462.6,541.4,611.3,594.7,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_price_crop517.png,"26,5",0.9052,618.7,535.0,782.2,606.4,26.50,"26,50",kg
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_product_text_crop530.png,Costela Bovina Congelada kg,0.8501,100.4,533.2,231.3,586.2,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_price_crop512.png,"20,5",0.9144,239.6,534.2,405.3,606.6,20.50,"20,50",kg
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_product_text_crop531.png,Leite Longa Vida Natville 1 litro,0.8004,866.4,901.4,980.4,984.0,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_price_crop516.png,"4,8",0.9052,1007.8,915.5,1139.5,990.8,4.80,"4,80",l
BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_product_text_crop532.png,Creme de Leite Italac Tp 2009,0.7919,476.9,1332.8,612.3,1388.4,BRASIL ATACAREJO - JOÃO PESSOA 10.11 A 16.11_p2_price_crop511.png,"2,8.",0.9158,637.2,1321.6,777.0,1395.9,2.80,"2,80",l
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_product_text_crop533.png,Chã de Dentro Bovino Resfriado Peça/ Pedaço kg,0.9146,1216.2,1130.7,1371.5,1214.0,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_price_crop528.png,"39,0",0.9225,1379.7,1137.0,1548.2,1213.6,39.00,"39,00",kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_product_text_crop534.png,Filé de Peito de Frango Congelado kg,0.9142,1204.7,1563.3,1368.7,1644.1,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_price_crop536.png,"16,8",0.9102,1380.2,1563.7,1545.0,1640.9,16.80,"16,80",kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_product_text_crop535.png,Carne Moída Bovina Congelada Fortboi 500g,0.9035,54.2,1563.9,231.5,1646.2,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_price_crop532.png,78.,0.9144,259.8,1563.0,398.7,1640.6,78.00,"78,00",l
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_product_text_crop536.png,Acém/Pá/Peito Bovino Congelado c/ Osso kg,0.8987,834.0,1132.1,995.6,1217.4,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_price_crop530.png,"24,50",0.9179,1003.4,1137.8,1169.7,1214.5,24.50,"24,50",kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_product_text_crop537.png,Costela Suína em Tiras Congelada kg,0.8945,839.0,1563.5,994.9,1644.4,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_price_crop541.png,"11,3",0.8983,1003.5,1563.8,1166.9,1641.3,11.30,"11,30",kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_product_text_crop538.png,Linguiça Mista em Gomos p/ Churrasco Friato kg,0.8913,437.8,1989.3,618.8,2070.7,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_price_crop537.png,"15,",0.9102,625.1,1992.0,790.0,2068.5,15.00,"15,00",kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_product_text_crop539.png,Costela Bovina Congelada kg,0.8855,1613.6,1138.8,1747.2,1195.0,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_price_crop531.png,"15,80",0.9168,1761.2,1134.6,1927.6,1213.3,15.80,"15,80",kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_product_text_crop540.png,Músculo Bovino Resfriado Peça/ Pedaço kg,0.8764,476.8,1139.4,619.2,1220.2,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_price_crop535.png,"27,50",0.9126,626.1,1137.9,792.9,1213.0,27.50,"27,50",kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_product_text_crop541.png,Feijão Carioca Precioso 1kg,0.8697,1628.8,1992.6,1755.1,2046.9,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_price_crop542.png,,0.8903,1784.6,1989.0,1914.1,2066.0,,,kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_product_text_crop542.png,Arroz Parboilizado Rampinelli 1kg,0.8677,1208.0,2000.1,1369.5,2056.2,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_price_crop540.png,"3,8",0.9020,1399.7,1989.9,1533.8,2067.0,3.80,"3,80",kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_product_text_crop543.png,Cupim Bovino Congelado kg,0.8649,111.2,1143.2,237.1,1198.9,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_price_crop533.png,"29,50",0.9142,246.1,1137.7,412.1,1213.0,29.50,"29,50",kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_product_text_crop544.png,Peito de Frango Congelado kg,0.8640,88.5,1997.9,233.7,2056.0,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_price_crop539.png,"13,",0.9034,247.2,1991.3,410.1,2066.8,13.00,"13,00",kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_product_text_crop545.png,Carré Suíno Congelado kg,0.8628,489.7,1569.3,615.3,1625.5,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_price_crop538.png,"16,9",0.9037,622.8,1563.7,789.7,1640.4,16.90,"16,90",kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_product_text_crop546.png,Queijo Muçarela Peça/Pedaço kg,0.8531,844.9,1992.3,994.1,2050.9,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_price_crop534.png,"28,",0.9130,1002.1,1991.3,1169.1,2070.6,28.00,"28,00",kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_product_text_crop547.png,Asa de Frango Congelada kg,0.8363,1620.6,1560.0,1750.1,1616.1,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p1_price_crop529.png,"12,",0.9203,1760.6,1562.1,1926.4,1638.7,12.00,"12,00",kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop548.png,Farinha de Trigo Tipo 1 Rosa Branca 1kg,0.9115,1200.7,924.2,1373.6,1002.4,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop559.png,"3,",0.8918,1405.6,927.3,1530.5,1001.9,3.00,"3,00",kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop549.png,Leite em Pó Integral Italac Sachê 200g,0.9071,50.0,1715.4,228.7,1795.3,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop561.png,"6,",0.8905,261.6,1717.6,390.0,1792.1,6.00,"6,00",l
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop550.png,Ração p/ Cães Adultos Tutticanis 14kg,0.9021,1599.3,1717.5,1753.7,1795.8,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop550.png,"68,",0.9085,1762.5,1717.9,1924.8,1791.6,68.00,"68,00",kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop551.png,Café Almofada Tradicional São Braz 2509,0.8939,434.6,1711.0,612.6,1792.6,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop555.png,"13,9",0.9008,619.4,1717.6,781.2,1791.4,13.90,"13,90",l
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop552.png,Leite Condensado Italac Tp 3959,0.8902,1597.2,1327.1,1756.1,1382.3,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop547.png,"4,8.",0.9142,1784.9,1321.2,1918.2,1395.6,4.80,"4,80",l
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop553.png,Pão de Forma Tradicional Limiar 400g,0.8850,836.3,1716.0,989.4,1796.6,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop558.png,"3,8",0.8980,1015.8,1716.8,1141.9,1792.6,3.80,"3,80",l
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop554.png,Sardinha Palmeira 1259,0.8761,828.9,1335.7,988.7,1389.9,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop545.png,"4,28",0.9157,1026.0,1323.1,1150.3,1396.9,4.28,"4,28",l
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop555.png,Jerked Beef Ponta de Agulha kg,0.8751,834.1,534.4,993.2,589.8,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop551.png,"32,80",0.9061,1002.2,533.5,1165.8,606.6,32.80,"32,80",kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop556.png,Massa Espaguete Comum Vitaflor 400g,0.8747,450.9,1325.2,611.0,1402.0,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop548.png,"1,8.",0.9140,639.0,1321.1,775.9,1395.7,1.80,"1,80",l
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop557.png,Farinha de Trigo Especial Rosa Branca 25kg,0.8725,424.5,932.8,613.7,1009.9,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop556.png,"88,9",0.9004,619.9,928.6,785.0,1001.6,88.90,"88,90",kg
BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2.png,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_product_text_crop558.png,Água Mineral s/ Gás Sterbom 510m!,0.8693,1191.5,1724.1,1369.1,1778.4,BRASIL ATACAREJO - JOÃO PESSOA 17.11 A 23.11_p2_price_crop553.png,"0,88.",0.9014,1406.2,1717.7,1534.2,1792.2,0.88,"0,88",l
